,WDR60,CAPN5,SCAF8,SMOC1,PIK3R4,DFNA5,N6AMT1,MYLK4,G6PD,SMG5,CLEC11A,WRB-SH3BGR,CDKL1,ZYG11B,SLC9A1,SFXN2,TRA2B,HIBADH,ATAT1,ANO10,WDR36,PROM1,TM9SF2,UBR1,RBBP5,WDR48,PYCRL,AGO4,RBM10,ARHGAP45,PTGDS,RGN,BLOC1S3,RDH10,B4GAT1,C11orf98,RAP2C,ANXA1,RECQL,ANXA8L1,ATG7,RAI14,ZNF652,ZNF655,WDR19,WDR26,AHDC1,RNASEH2A,TICAM1,PURB,AIP,TPPP2,TXNDC16,VPS4A,TFG,ACADVL,CNOT1,TARDBP,ZNF567,TYK2,CDC73,TGFB2,RARS,TPR,TPRG1,AKAP17A,ZNF414,TAF10,VWF,SP6,SNX17,VPS13B,SNX2,CALML3,SESN3,CLK2,AKAP9,SLC39A7,CD34,BAZ1A,BAZ2A,TUT1,VPS35,TWF1,CECR1,ACPP,ACSF2,VPS37C,VPS39,C16orf62,RPS12,RPS15A,SYNPO2,TWSG1,STAM2,SNX27,SNX3,SEPT9,VHL,VIPAS39,VKORC1,ALDH1A2,TTC9C,RHOT2,TNC,RBM28,SNRNP48,UTP11,ZFR2,ATP5G2,CHFR,PTPN12,ARMC5,SCGB1D2,COL6A1,TDRKH,BRCC3,CBX6,TMEM70,CHTF18,RPL30,TSSC4,ATP6AP1,BRD9,SIAE,USP15,COMP,CDK12,CIAPIN1,APOH,ZFAND3,TESK2,TMOD2,TTC38,SENP7,CLTC,CDK2,USP48,BRIX1,ZBTB40,PTPN3,UQCR10,SMG8,RNF123,SH2D3C,CBX8,URI1,COL24A1,ATP8B1,CCAR1,AMPH,AMZ2,TSPAN13,ZC3HAV1L,RINT1,UHRF1BP1,CCDC12,YY1,UHRF2,TCP11L2,C1orf21,RPL37A,ANAPC7,C1orf50,RAD1,SPIN1,COL9A2,ZBTB33,RAVER1,ANKLE2,SASS6,TMED2,TMED5,XRN2,CD8A,RBP5,CMC2,CMPK2,RPS27L,SIVA1,PTRH2,BUD31,RPA1,YPEL5,PSMC5,PRRC2B,RANBP9,C10orf35,BIN3,PRMT1,PRMT5,PRNP,PRELP,PRG3,CPNE1,PRKAR2A,CPPED1,CPS1,PPM1K,PPID
WDR60,1.0,-0.06737431004025987,0.13892181403209278,0.21736665975809993,-0.12513426261969993,-0.0608959851107051,0.02879808405513814,-0.03820448702487377,0.04442578540357866,-0.3112620977690828,0.4042806587992093,0.4827030672938809,0.15586992158965585,-0.002527013480554878,0.2877022114734458,0.17353082500524997,-0.02988596078105101,0.21498330338234514,0.04793723697363167,0.30969147172134404,-0.3191681253026086,-0.34677929970214894,0.27765282810510883,0.3197746463788627,0.16010173770423786,0.33001636223252806,0.21787345471049144,0.1556763287864012,0.20435800186568806,-0.40884986115872934,-0.17872736323328656,-0.012254405631816562,0.006655531014260137,-0.4427101166991273,0.45157780698373257,0.24719779010073709,-0.23594166717498136,-0.43825823488052584,-0.06709944730027058,-0.26870116222975976,-0.28969836537371113,0.08163161623383776,0.31341299235514825,0.2899967336705287,0.46001546172544555,-0.010422054981085659,0.002128455949522997,-0.3969693036191277,-0.11493365494523197,0.40774467415807597,-0.23293289544283055,0.23736042477899102,-0.006195110021723087,-0.1749849791561463,-0.06108207143833346,0.21490265849181905,0.16574199822342264,0.15277942580601697,0.505988795574182,0.00431921418603361,0.2068230237804774,-0.03597045601453851,0.34278115523465313,0.16679449651789716,0.23266117613329368,0.18596882664612682,-0.02283053357545818,0.04891863757425159,0.10210078575731464,0.1398821771553458,-0.10529856378668076,0.27305569610522423,-0.22313882352613126,-0.15362501389078792,0.06346643360722747,0.14907504214052966,0.43398453431143463,0.42705639540885143,0.4011020508017292,-0.20101149525658948,-0.08384306471565313,0.03760766028751652,0.15761559396152106,0.17717899435734222,-0.2795133421137818,-0.02736155304408069,0.41557075373146124,0.12188933857664179,0.11452053701033543,0.1293049652610567,-0.5681677269652277,-0.28136015832315,0.1408337668819222,-0.049764903965961664,0.37574956102537493,0.1941230895714616,-0.47436893924227835,0.16352504779872112,-0.08596089348962774,0.08105482907259012,0.5134918136020663,-0.26721470907100975,-0.024249496100616687,0.1482591231581975,0.1154676619473591,-0.24286972159746362,0.10860546990271928,-0.22405422135533012,-0.17911555875650997,0.26560155345967285,-0.032405648710992906,-0.06450752827622226,0.10342617835483663,0.34351079045989624,0.19841117407028236,0.05076053280696057,0.4870205599706991,0.3444593050420872,0.14350486641822732,-0.23072610991887346,0.13143631521056343,0.08659628181237797,0.18518333850819854,-0.0020548429733366815,0.27871130657073817,-0.4848682483339876,0.16887597708227622,-0.05096035964583664,-0.17986288204052306,-0.03889522170231336,0.3151499458968442,0.3536704660447993,-0.10299500150626001,0.19144148954555024,0.3148312417455498,0.12557123692331534,-0.2707566378825161,-0.2816812729630014,-0.3758224867312192,0.3678002544151155,-0.24763067897760158,0.21580467027965458,0.18057705941572694,0.03310891402518796,0.11438939740971306,0.3640255217341812,0.03402415863969652,0.3590047447567348,0.4353004755855811,0.40098199616478747,0.3525363259700587,0.13762930165976778,0.3604577643254654,0.038009062097934074,0.29938588683973255,0.32148334837924186,0.3456960955624898,0.25923253632050447,0.16571022662223997,0.19466514350716868,0.5141109078725007,0.11302922186328423,-0.031530525258028325,-0.08840228988143402,0.005200269604344855,0.046446711106732916,0.15294748463086022,-0.2330783454881294,-0.3412956746331184,-0.03158319373406831,0.03668848078142342,0.5034204101352933,0.12652916097420186,0.16568892901391002,-0.4040560884292658,-0.1264072643277793,-0.4374206555994505,-0.3620284258049468,-0.03509371801297423,0.25611120504742985,0.2248385695812376,0.0743936629457441,0.14300723395833995,-0.015539784149413151,-0.2863426022551351,-0.09746482816649202,-0.2807354926030682,0.30051304675483265,0.35232109670923156,-0.032594279049171684,0.20051447271677722,0.2635968860071331,0.18650171781219302,-0.3157952544464711,-0.10898711090375592,0.39350537718408285,-0.20877781491909167,0.17006256813328577,-0.015933913839338957,-0.33974624153036725
CAPN5,-0.06737431004025987,1.0,0.18184237356121258,0.14487898048741005,0.27663120241280753,-0.10544724354397753,-0.18617213749361197,0.1714444366188115,-0.18180383577311468,0.08210622790624654,-0.05220985247606407,-0.11910617074456513,0.07711328164381172,-0.1694091116837943,0.09280844617690504,-0.15725049323033422,0.0925839047700699,-0.0585038463603075,0.19022368865512468,0.07974193708726063,-0.1696508043509784,0.09381129403328296,-0.10149852495379282,0.06849294520394268,0.018020234298962434,-0.036382058303156,-0.08149728201050739,0.18365721251086747,0.1559411068478851,-0.10541207412966798,0.2118706151532615,-0.23982529770607783,0.08826620141984168,-0.04494368166070724,-0.031280570941844194,-0.05587968905245836,0.0015312477189981084,0.05761135759706754,0.046632180855608024,0.03520197305035551,0.10151427704517751,0.2587060288590485,0.19135714192426126,0.008860113299311955,0.0032214993563468445,-0.05589349824001918,-0.08963886264456197,-0.15490771041059498,0.1717232566652695,0.28069557090158404,-0.23466910753965087,0.1603277088956784,0.3889675379832907,-0.03226645780314588,-0.2775815821106264,-0.10685650548047786,-0.033938657027018204,0.19543018934166037,-0.044485920167722084,-0.007994114242076423,-0.12225816183605545,0.019945894478774706,-0.08624468154633058,0.24471799543196548,-0.20932867605569874,0.2100940481791816,0.006374852098690674,0.23716930237605094,0.35935292993052403,0.08572020624649113,-0.08218494306610981,-0.011986516253607582,-0.02946170506751176,-0.019736606402580546,0.025858032980808108,-0.14582034306876168,0.009635365683867496,0.13129413141260587,0.1452643434501156,-0.22382718310799035,-0.054077436773755566,-0.36921633157302025,0.046820066946062715,0.38128418076801057,-0.06383954949875333,0.17082575179541457,-0.07685401403998758,-0.002481891151322428,0.28995666723696434,0.1700536514662569,-0.038063233123548326,0.11570831771014346,0.07649721181760755,0.19479877770280798,0.07072665135874029,0.12195575692491742,0.2419747923060478,0.23686187852840354,-0.15910672278576052,0.23962286877529748,0.08172675616243134,0.03218614894241143,0.053044973945144194,-0.10095620576458449,0.07437032573972466,0.03535761116796178,0.19576548114972597,-0.062008766810858346,0.22514415875223784,-0.020455054446220474,0.06498255096734987,0.371481196835631,0.0839110563417057,0.25762449594771325,0.13297154941313996,0.05483896798356263,0.21453421992013996,0.04278026515549739,-0.19618025041490986,-0.23634147253530727,-0.058558918111094996,0.023262715304872908,0.010562384136851037,0.12364498206581677,0.16446486736611218,0.10325882375486539,-0.0024253001439428616,-0.05689224053004653,0.025528293958897164,0.33289868427862007,0.238337319178574,0.1179308271224121,-0.09945357963781691,0.22726246804726888,0.00795045631342592,0.1888544887693705,-0.08848571976820922,-0.20181670864110993,-0.02798469620231176,-0.10767365073543719,0.1052696863469206,-0.22474341479458748,0.1362329094021123,0.10881417311625484,0.14486071146453391,0.16414131064549506,0.12428809722900712,0.043964974279096423,-0.1988023909643301,-0.09676826811724556,-0.07756273284570178,0.14833608175958415,0.1672391145663058,0.12096577010695363,0.15245153856862959,-0.03326800556471683,0.25278741653525094,0.03184173647868751,0.02016238996150511,-0.05280243935586449,0.11057159121723092,0.2087275323935264,0.038991520197494994,0.09677243633387032,-0.06781554377360713,0.013673647889805561,0.11820929379632045,0.027639290806208614,-0.12283084345709779,0.24605185851516073,-0.03569879705012641,0.07027407920046157,0.16126733933028092,0.03958921240866338,-0.08822519792143627,-0.20216962390479265,0.12902969346717857,-0.18885581837458493,-0.016007715415357112,0.05619561873102125,-0.11330092588136854,-0.05453139373010619,0.10084951493067955,0.13256606207086988,-0.06957103853493582,0.047486398698037134,0.2092076422824693,0.32118593267841283,0.23886973698547553,-0.11206880900735536,-0.11852993591208884,0.07612353871638422,-0.08007975745940424,-0.1537343874538098,0.0736906276653486,0.005039685888997516,-0.13763449234781602,-0.21553217836081023,-0.07270060261617367,-0.16244244848030873
SCAF8,0.13892181403209278,0.18184237356121258,1.0,0.04950118169789889,0.010827128530418251,-0.17507679372087304,-0.09064563817846191,-0.12792593806970104,-0.10196089409329048,0.22493488191337266,-0.2272195413211889,-0.1682710544126939,0.04408290176334032,-0.26955129977265635,-0.03865930183596592,0.22195130443296557,0.1479508387849405,-0.08832590060915718,0.17072011477675825,-0.08912898927176895,-0.09717059973245797,-0.03990758947271638,-0.03261730028267097,0.14034583645361243,-0.11044329750289018,-0.1461435089157191,0.04067721919024159,0.02693635156509292,0.5802907004385859,0.14891140697561248,-0.06325099622752696,0.106983920431215,0.359599592228082,0.004154860093239533,-0.0010187029800040133,0.0999081585931072,-0.16364622285109903,-0.2416026758092383,0.06400066127518475,-0.09589400100781867,-0.2673014563905921,-0.018454074520947605,0.05877085824007278,0.11613642053962904,0.23339291009919663,-0.28811472725218845,-0.05399684291037534,-0.00841263343513999,0.13621437763333152,0.11718418623359199,0.22389260951243972,0.12866228347205017,-0.2331672144878825,-0.016747881126838084,-0.3962494884704515,-0.3342853722323323,0.03757123224571335,0.4344684739718003,0.12026190817456757,0.2634317036711291,0.21795029953382886,-0.43233280594497075,0.07423756110800966,0.6437250141958137,-0.14188036998771647,0.3926378105144873,0.2859598707654928,0.4644215425502057,-0.10560335779970825,0.07289623294045988,-0.12749344271515228,-0.24814716056906558,0.024977758485121095,-0.2026504458956846,0.11811313781646295,-0.04624619719714685,-0.09910253537094033,0.062440021404067035,0.18962935764390534,-0.14447307607505105,0.09575994790443756,0.04053723835673995,-0.001069768533430033,-0.2397663272466348,-0.015514134992614854,-0.09135930376385261,-0.048382095553347014,-0.0045130578180548305,-0.08023771836132358,0.059044530143020545,-0.06113866777746964,-0.020436875831515284,0.102638310004294,0.07625636893116435,-0.006112034605838312,-0.02854358155786746,0.09234823656978246,-0.06664298307133491,0.09031712574198301,0.05605869089809169,0.08137593896994337,-0.14920971376296296,-0.22098342811937713,0.05203576684827977,-0.2336823716261039,-0.042666700156001686,0.10829384782591252,-0.2810955944351099,0.18948048410966992,0.03839600547086378,0.17412789542062082,0.006152968195102246,-0.032146203675191234,0.021949514335145717,-0.11638271897806529,0.041629741221194026,-0.11129232232320813,0.16747787200079736,-0.15713373065949052,-0.017933563517267864,-0.03996380955699784,0.32045560775064486,-0.17886678885857143,0.2671575231578169,-0.1591942039036453,-0.13065250903669873,-0.15847549450264217,0.011651279741522498,0.04184575844783189,-0.26201163193638716,0.1542185696688308,-0.16186338602525407,0.11768617575360221,0.3069552455045384,0.2414448449673928,-0.16154849072604135,-0.06301721922622769,-0.024997129819982578,-0.23619429558334207,0.1253735924408608,-0.16580067876113522,-0.048598439681878894,-0.05102214843624214,-0.46292277228900003,0.12777056341514995,0.16376942602245734,0.02943086384644592,0.2736996059916909,-0.12179688868394135,0.2746475586301889,-0.012429505431116098,0.018990227257867098,0.059914178210526345,-0.02469815523631064,-0.10026745701567,0.08235774381522999,0.3416810846243177,0.25067017732906094,-0.03321774880324502,-0.19278787049311574,0.08328436079734824,4.10583186861748e-05,0.18616883496577505,-0.20746695954877462,0.2405769476052112,0.08166117015642686,0.12068870691171002,-0.011502706854376672,-0.038003163515285814,0.374821887691073,-0.09356079667498267,0.16261772846568423,0.018272478399261792,0.1773729115972656,0.21039193229000192,0.277632834369363,0.028866729871776322,0.10237040544629755,0.2440072374956892,0.18983880926142807,0.1895584518352258,0.10232669453075766,0.20546931430793985,-0.1484906530847417,-0.32760037554113675,-0.17921651796663798,-0.0968020207245778,0.0638777244371687,0.07806221961580359,-0.09745847130908951,-0.12883289096992462,0.04099528692232702,-0.0738922150484464,-0.19365788229442898,0.12608967633268786,-0.1286723094181035,0.13123355113906196,-0.0795674206226647,0.20450457958089155,-0.22812183367176472
SMOC1,0.21736665975809993,0.14487898048741005,0.04950118169789889,1.0,-0.06756465552053859,0.07802332508525686,-0.3463452686327394,0.2181218092045857,-0.002201369846987268,-0.010534360217169749,0.1198461611275437,-0.12708408207290645,0.26041769033044143,0.09684826342083414,-0.11906605819706444,-0.37708723884005924,0.07089698865464293,0.07206910407156576,0.24260412162461,0.24864716344995125,-0.2739685314210053,0.3311751614698278,0.11128748201862067,-0.05677865531598706,-0.1069730029205543,-0.14747429208720167,0.10741597173152603,0.22394980858377203,0.050717461639026705,-0.18908084276567566,0.20374651837523675,-0.027824008794156505,-0.2288398393374772,0.1031204469116829,0.26483614943067124,-0.19965886307646455,-0.12128328351982288,0.32015624047692276,0.05140361549153279,0.1004247360368358,-0.24520587474321576,0.444446844118311,-0.14213967596994567,0.035102760752171766,-0.21806099249195918,0.2524952271878728,0.2795620527549993,-0.18119935193763942,-0.018077586079027808,0.0918093815728625,-0.13272966515440215,0.16067642247444172,-0.08053232812483871,0.006849620219183668,0.2932394318362916,0.3390597258020638,-0.12741335585124508,-0.10252993625886997,0.11234876386405618,-0.14300404214380052,0.07646130824836435,0.3914899232110984,-0.2006240161481638,0.06827163762852985,-0.18388691147698405,0.05714680150900991,-0.02065079997281549,-0.17663777972009756,0.04233216221380614,0.18091934488216851,-0.12675547533695686,-0.22386512599517266,0.005967582828823776,-0.021014306813316286,-0.12990207009368257,-0.04463315617862821,0.1530878264686939,0.13840094232963546,-0.013466945129346566,-0.09351379904929105,-0.2930484567675714,0.043009726667660904,-0.02322526630232862,0.08538466576459315,0.07605559587113782,0.022519210922820387,-0.12068062132744721,-0.4432386936304968,-0.24611788856044867,-0.18333261782519883,0.22957160749981742,0.40324267024284777,-0.05660478115950427,0.36506275820770806,-0.032169573562063396,0.07230070430373035,0.3083068810324479,0.0037077809699615064,0.18526856805131003,0.1479292794578939,0.1582945374186513,-0.19648809017770485,0.10457368591072101,-0.1900975813214357,0.5505637590486766,0.23286697302370976,-0.10904658159520648,0.1201236972596112,0.16038819427254228,-0.13631065562164016,0.06849511631648561,0.3377210254119654,-0.12073684160416234,-0.14954142895412276,0.1483287345365092,0.5499283613297687,-0.11997713688258758,0.007591464491832731,0.009905937657079545,0.004341149991277026,0.3510632074917981,-0.053350791732887724,0.22494245344324496,-0.048461090692004785,-0.001203959224310867,0.010566754097791647,0.08107676187552541,-0.38528598656622637,0.1416764768099848,0.3826853605103827,-0.1605391706123449,-0.03704848215437105,0.005869292091331984,0.1986039749347952,-0.08086563650008338,0.03366647976636643,-0.19621963173344473,0.0690676387421866,-0.03127632187169249,-0.24152616275010413,-0.09319902717498763,0.01499947088428878,0.012529502340754688,-0.025100277253328158,0.055224989074736934,-0.2205328838623746,-0.27989426690424285,0.03459581726520307,-0.1989703993653243,-0.27829878318534107,-0.05921604059402695,-0.0967996446466512,-0.19271979182145285,0.024261742376462694,-0.24257033144340281,-0.28032597219647964,-0.09037546849550639,-0.25111769456961874,0.03649739322976572,-0.1507540259475056,-0.045959393373677014,0.3058977416103065,-0.1900120014775591,0.11822249112707912,-0.1330983501782836,-0.13362040098066533,0.41548255792562744,-0.13269610156093037,-0.16235811039379927,0.23700758573714928,-0.2342020091992563,0.021316780967192688,-0.029370377577533854,-0.5119011733960831,-0.08166513632335498,-0.11575634024934452,0.11590832360462057,-0.11682906111434872,0.271781571077732,0.0558457699714627,0.06164828178601065,0.19254800997266544,-0.034676516832798404,0.326218057631167,0.009534006140256257,-0.112163408098178,0.21151591157056326,-0.020653525555019932,-0.08764121650334636,-0.29312409843914194,-0.25554429959247466,0.10011788730335519,0.12421355791696144,-0.08198335020569371,0.010118408613627675,0.2295238241201338,0.14227634951297935,0.28858047386946956,0.168062473917055,-0.053454514352360954
PIK3R4,-0.12513426261969993,0.27663120241280753,0.010827128530418251,-0.06756465552053859,1.0,-0.1698315423080998,-0.2531480814678031,0.2865304992618548,0.13716508082410064,0.09511742849967023,-0.057663133858649816,-0.021679023229271555,0.034463213068680665,0.06702769818479497,-0.19953093510176012,-0.17381837640243375,-0.19744205063905404,-0.11080838118695344,-0.17124921665653633,0.0004822499515007677,-0.029900616825241436,0.11059098658965695,-0.23109351983094203,0.0027605713877022716,0.1978592028370083,0.009260906428661762,0.36941471930511866,-0.10433462971587569,-0.2239997994024362,-0.00326663093458264,-0.09101643468226334,-0.05871094406910291,0.01576275378525174,0.027895877504498994,-0.08333382965401606,-0.02486488826262997,0.1344814374848757,0.26937897048210074,0.08657717412176885,-0.019280134667883395,0.2193807233553613,-0.0118727769114084,0.06096190060882231,0.07885707338480968,-0.1376635182007163,-0.18555600323607263,-0.2104186905657064,-0.12091748419743782,-0.04661059975789693,0.06625509851149368,0.06427011717628735,-0.20416569130951212,0.224386843177513,-0.062496255758096246,0.11818097016054842,-0.17870967412861813,0.07071096701268861,-0.23632760647712023,0.20580586471451984,0.18280832191596086,-0.1165333959453173,0.20911872169751336,-0.09174763729346437,-0.20591390693252629,-0.39294298976634745,-0.270113324805659,-0.25281872157398566,-0.024746935027407428,0.004454788291383894,0.11017076117386666,-0.05092267743052658,0.24186193507581158,-0.12415852712733198,0.02869052464135952,-0.3841898905675542,0.41781019247593715,0.006640992882090946,-0.08629307636600539,-0.1388040997162298,0.13878965146076208,-0.12016676048195404,0.047484893503310074,-0.07870221841813718,0.22285764697395272,0.02949753228729124,0.2862537435154428,0.023141583511727085,0.15018222536438128,0.24278463112669524,-0.17543300360902234,0.034369632762735886,0.07674894632047852,0.03246617952242572,-0.10080487693278221,-0.037248565571217813,0.21405858484196474,0.13715217112692984,-0.0077147852889156735,-0.0991705945903282,0.23379113824308442,-0.07952621763837134,0.031265804475219046,-0.09418350074601249,-0.0759234221412049,-0.3170110317753063,0.10224221404473956,-0.20608131117207085,0.1317297527380242,-0.07794451084763575,-0.09408431403533675,0.08412763448985296,0.023766239901300328,-0.0841076097752793,0.1555683712022951,-0.06463412196537388,-0.01377561472378679,0.202113815459342,0.04746867513557588,-0.022418006328455045,0.08838669986671255,-0.042531751116686424,-0.12416572586795795,0.11690780703901082,-0.28619298569818247,-0.16065566653578955,0.15839741858209688,-0.11345486568816111,0.09707326046412112,-0.07118913373520111,0.09248885349474635,-0.16732506073718229,0.11399013829929548,-0.20238714189126558,-0.16119448823358284,0.015314870793402834,0.04991260576018481,0.36721002628478144,-0.3840965668951293,0.10981817616248017,0.008564476594314018,0.271730861965745,-0.014818582865750714,-0.010736371669716523,0.05063865767011598,0.011980754969251849,-0.1210739214270033,0.043727229471092095,-0.040883467542627776,-0.15088130907592068,-0.3429325556980398,-0.4051054031894505,0.25652405487053626,0.013612005721227727,-0.02776286331584231,0.06322427117489453,0.01432617806823163,-0.3178492534114172,-0.17920013873186214,-0.03322302907053746,-0.1542711722828909,-0.07235357758251783,-0.018850242418345174,-0.07416238733151168,-0.1885966394792158,-0.02955948037256337,0.311957710724405,-0.1214967031870834,-0.0393273158237164,-0.07788777859919928,-0.12740962975341116,0.2429744725115472,-0.18296012933669475,-0.01176623906956978,-0.04148249099286359,0.03366242076887283,-0.33283915940621944,0.15259859947184662,0.07816394675849073,0.00482012739934634,-0.0465933877917573,-0.14643822604159196,-0.18076942008384084,0.0611347473894155,-0.22013070257607978,-0.14209787970199447,0.017273554569252253,0.09526923916803491,0.25999903920695744,0.21735119852286627,-0.38578702238856,0.05172204520614548,0.1364889397341312,-0.03635287282916694,-0.1698908509132137,0.12830841719461003,-0.22095398183051668,0.05473756733566198,-0.07605594518249201,0.11112078889696002,0.22529570958993836
DFNA5,-0.0608959851107051,-0.10544724354397753,-0.17507679372087304,0.07802332508525686,-0.1698315423080998,1.0,0.09193249146576417,-0.0015713943689991737,-0.005416949949535214,-0.026857267333691457,0.16909900928191093,-0.11927847133846167,-0.14296820007182914,0.16079019379763443,-0.1255062877777174,-0.12543359447160798,0.12745637219234482,-0.21245293324988068,-0.04783185546057878,-0.026212418010954953,0.04667434252972797,0.1705688003807041,-0.33689110666493954,0.003519223426073766,-0.0735086753356234,0.008383555552698782,0.011473400243669045,0.09005664882713578,0.017645908091766607,-0.09418991332869976,-0.04709917256213015,-0.13487755166462784,-0.0829511991619318,0.09474202610287644,0.038060992894921784,-0.16173141590411466,-0.027589366531874337,0.303098024930212,0.13188542200131792,0.35233284387346064,-0.10806726583440304,0.3446313176049944,0.016659284609793847,-0.07054724059034607,-0.10370135745058702,0.3522273778381151,0.17624680515110386,0.22533600288224157,-0.0993219340831559,-0.222244174224706,-0.02015249014445592,-0.07065364887019561,0.22077164307285485,0.07175512489948412,0.15491040236302558,0.16893051280956614,-0.028713523089129084,-0.09471150987838808,0.14345664501210836,-0.10111643017452544,0.17939675604480726,0.21266801318595072,-0.1488743964745852,-0.06045869017188609,-0.24358359820796432,0.05977465456853184,0.15852775586827375,-0.027652984647749845,-0.05126291821333074,0.23192697280206503,0.2820926032468067,-0.050617289539149214,-0.05949346643375821,0.022030032071113544,-0.12248288526503955,0.1719428278570704,-0.13249002530516574,-0.14763044707676357,-0.21992386754200138,0.18473571693030497,-0.056343353511913045,-0.02743785871080086,0.06631745119522656,0.12555773506084858,0.07513483602358119,-0.12406633379043443,0.15907054129882403,-0.1359185369150827,0.06582949385434995,0.3460485739649836,0.2213507476764756,0.030214898476251115,-0.05729231726727028,0.17746762543199238,-0.09067850142899363,0.06063677873794365,0.19550264776814397,-0.041769995475225974,0.05163488950965908,0.3280881904272445,-0.1301900483004624,-0.06906311470197393,0.18430440554069166,-0.41586321866452103,0.33565687422357615,0.09894042117352238,-0.1307606094096315,0.23419853560247067,0.07671166498306439,-0.3162580460564899,0.18819247240808887,0.06855309870000884,0.13189738651727312,-0.11452502880630436,-0.10839685003128234,0.1154420532313657,-0.21610900820613466,0.12441118507065867,-0.14237076315008593,0.08464210799647047,0.1324943671563793,-0.18337814925917778,-0.285492245975034,-0.015578385800978478,0.18976007140795761,0.16958685825105485,0.2514330716604097,0.0659569236678548,0.2820452024803004,0.2740929111412973,-0.1812571825680273,-0.13722105037363846,0.24291593101454378,-0.17116577648993359,-0.21934587783519363,-0.00883629013448436,0.1058026201582334,0.3085060702644281,0.053940529650719986,-0.21148924902013963,-0.1325473718064997,-0.40875289354335775,0.039791763947265,0.01870622372696725,0.12051003058693426,-0.13744922603763596,-0.12426541017566435,-0.06627971337894883,-0.19180766970732174,-0.11060940319086103,0.15442950265987943,0.12582623642027904,-0.37002020961206794,0.13265654331915375,0.1437192975590069,-0.366307637533063,-0.15839737005974922,-0.05750779221805885,-0.015707840252417744,0.13761745783447848,-0.31641111631759383,0.05500641415549831,0.029282885095008343,0.3018405946620901,-0.10087637891870184,0.047950252445239594,-0.06863059620329476,0.34691360671686494,0.01062062718491181,-0.16364191735614672,0.24406878570064636,-0.19089810484336983,0.0011773160481281838,-0.024647313087636357,-0.08627348936600156,0.00026560758747487534,-0.06817129426962794,-0.2914511375652653,0.09726742357269817,-0.1404075616262852,-0.173085710572292,-0.05178176466181798,0.12547920606259494,0.2612895260652818,0.20269744999916048,-0.05302132401382575,-0.08191011111805327,-0.27653072815249274,-0.08976018076598995,0.0919325536399304,0.01004857000502415,-0.2677523879778578,0.06997173609722561,-0.12488238625363629,0.026168994497532592,-0.0382912341297828,0.33782414532583455,0.08439846279768673,-0.15788819541045115,0.02872915486706935
