Protein,WDR60,CAPN5,SCAF8,SMOC1,PIK3R4,DFNA5,N6AMT1,MYLK4,G6PD,SMG5,CLEC11A,WRB-SH3BGR,CDKL1,ZYG11B,SLC9A1,SFXN2,TRA2B,HIBADH,ATAT1,ANO10,WDR36,PROM1,TM9SF2,UBR1,RBBP5,WDR48,PYCRL,AGO4,RBM10,ARHGAP45,PTGDS,RGN,BLOC1S3,RDH10,B4GAT1,C11orf98,RAP2C,ANXA1,RECQL,ANXA8L1,ATG7,RAI14,ZNF652,ZNF655,WDR19,WDR26,AHDC1,RNASEH2A,TICAM1,PURB,AIP,TPPP2,TXNDC16,VPS4A,TFG,ACADVL,CNOT1,TARDBP,ZNF567,TYK2,CDC73,TGFB2,RARS,TPR,TPRG1,AKAP17A,ZNF414,TAF10,VWF,SP6,SNX17,VPS13B,SNX2,CALML3,SESN3,CLK2,AKAP9,SLC39A7,CD34,BAZ1A,BAZ2A,TUT1,VPS35,TWF1,CECR1,ACPP,ACSF2,VPS37C,VPS39,C16orf62,RPS12,RPS15A,SYNPO2,TWSG1,STAM2,SNX27,SNX3,SEPT9,VHL,VIPAS39,VKORC1,ALDH1A2,TTC9C,RHOT2,TNC,RBM28,SNRNP48,UTP11,ZFR2,ATP5G2,CHFR,PTPN12,ARMC5,SCGB1D2,COL6A1,TDRKH,BRCC3,CBX6,TMEM70,CHTF18,RPL30,TSSC4,ATP6AP1,BRD9,SIAE,USP15,COMP,CDK12,CIAPIN1,APOH,ZFAND3,TESK2,TMOD2,TTC38,SENP7,CLTC,CDK2,USP48,BRIX1,ZBTB40,PTPN3,UQCR10,SMG8,RNF123,SH2D3C,CBX8,URI1,COL24A1,ATP8B1,CCAR1,AMPH,AMZ2,TSPAN13,ZC3HAV1L,RINT1,UHRF1BP1,CCDC12,YY1,UHRF2,TCP11L2,C1orf21,RPL37A,ANAPC7,C1orf50,RAD1,SPIN1,COL9A2,ZBTB33,RAVER1,ANKLE2,SASS6,TMED2,TMED5,XRN2,CD8A,RBP5,CMC2,CMPK2,RPS27L,SIVA1,PTRH2,BUD31,RPA1,YPEL5,PSMC5,PRRC2B,RANBP9,C10orf35,BIN3,PRMT1,PRMT5,PRNP,PRELP,PRG3,CPNE1,PRKAR2A,CPPED1,CPS1,PPM1K,PPID
WDR60,1.0,-0.02973631988359925,0.2772762399604225,0.23487841965736664,-0.061391000285180984,-0.11547826097221968,0.15749323815509003,-0.2412107953921396,-0.37231816792504907,-0.2819255712147279,0.13424025779633128,0.33047497978698454,-0.21968788677876339,-0.09821965376299484,0.1291625389100959,0.1917670618055112,-0.07630283557651318,-0.150896018548713,0.17659293165624868,-0.013459648483115925,-0.20667389751550067,-0.18711192769064758,0.12121588594706771,0.2288441144065808,0.1338436838667463,0.265056757046791,-0.03980762804455594,0.056533446519352264,0.15999494923221516,-0.17103633146955186,-0.026105117033464954,0.10287948423590491,-0.06445718987508416,-0.3543050020765356,0.23530674953642824,0.054881208776733074,-0.16277134528855625,-0.26718858599751644,-0.040183417183328865,-0.10280046090401634,-0.26716150476354594,0.06901923596246964,0.050325979207720584,0.21861973910189375,0.45626478341389737,-0.05339928241947848,-0.011874027645150515,-0.20984754702468592,-0.09318422959691498,0.12846229045627447,-0.1158972569034072,0.2020194246434025,-0.026006516437142222,-0.26490379029872935,0.014262830457662435,-3.5127515212056975e-05,-0.01329948480544177,0.13195252957157627,-0.0006821625079792048,0.12082654294191812,0.006333803489548247,-0.037736181293713436,0.03721292407067608,0.14573319668371432,0.2313653014513456,0.06025076298370726,-0.012959071033398127,0.017459197783653697,0.158891070640072,-0.027341381619369415,-0.014813342580602592,-0.0032673897742890074,0.13137325162050995,-0.018378006434827274,0.13378516259975082,-0.04201545634854583,0.08153937402390374,0.2859467199797889,0.23572659197717366,-0.14951852797336393,0.019745900528381426,-0.022398847484914813,-0.07319477144403273,0.053799086123748764,-0.22239715950437192,-0.13941878238108854,-0.013388849943461675,-0.012653434769282108,0.1635352956998009,0.14559778522426756,-0.4513116023347355,-0.22545729681555252,0.11545164866110437,0.047635361945223574,0.253600579149046,0.12271922100224138,-0.25441774349997276,0.13194725456184528,-0.04047098755715701,-0.022019009637889428,0.34067052050931695,-0.0390855587840637,-0.1923697123967161,0.021060982632788664,0.04152679982025079,-0.20794287450400364,-0.06738674467089815,-0.2129814734962283,-0.07072408368450293,0.3602033284650582,-0.023473835797918466,0.027104953464816176,0.1737233953649959,0.04914545939187525,0.22735707460916532,0.04841363746708473,0.20429951422629705,0.14020081464608822,-0.12412364676922732,-0.27370242724394345,-0.01045595322474723,0.10464549027592765,-0.07292881731596239,0.11124961058279895,0.19470304164564178,-0.3804645003335433,0.10162039126056766,-0.08691076550614424,-0.25963141673977264,0.011928138272519227,0.21918014570317274,0.06412299599007859,-0.18847036756124927,0.00510133930087462,0.20216705926420214,-0.02790924501153187,-0.09939872788542714,0.0011296854461954233,-0.29359721389357224,0.4825727595678408,-0.08954284843799126,-0.10198068687563319,0.036391246240815925,0.1754306690560423,0.039151398123288425,0.17934393741236193,0.08916342243963193,0.2868488112680398,0.29725146003693076,0.21497569465787017,0.11551078725329754,0.22950133012059978,0.10874736959927611,0.022235174822687363,0.1058901863293377,0.2589460958499749,0.283462598986746,0.2513677781493021,0.17192635934304043,0.17412683388562453,0.34320711822352534,-0.05833188968950538,-0.09637548176449083,-0.11158996823471198,-0.007354164846655572,0.024271532228927792,0.20041534675460548,-0.07206452049452042,-0.11445678533948099,0.018877923465972255,0.10315535161946747,0.30150379964522456,-0.056371224466783255,-0.05802601363598386,-0.07927577925340266,0.05150542268030218,-0.34918173523532925,-0.1464307126627232,-0.09594093098069141,0.3535800982037345,-0.019746616260472735,-0.1865859759782001,0.07818739918685369,-0.06589021256712034,-0.15363098562060262,0.14900661036438873,-0.030335014768778503,0.33088526742006524,0.09028523394305682,-0.004156240870927897,0.11273211560559558,0.2802688579511825,0.04610292854314303,-0.057721703934500344,-0.13506500860753545,0.17397447303994246,-0.0636017841685392,0.17450007144779792,0.1289896664554377,-0.154359164818623
CAPN5,-0.02973631988359925,1.0,-0.02767660317308551,-0.018919363828639568,0.1415093668241848,0.10714732171307931,-0.075143374456367,0.0986184962170565,0.016394729883221982,-0.04427089583660496,0.10539831356234312,-0.028978713335378666,0.07953308393566533,-0.09529281015630323,0.2262817305762691,-0.17215113225756895,-0.1279426528099622,0.019225228681732737,0.09083040132289606,0.14838294823116507,-0.14936245345567598,0.1363675065792876,0.05725010471288464,0.1743840000035483,-0.030525641814076042,0.013258068846849309,-0.12378096321175203,0.1645410256466719,-0.019049502545112274,-0.002011822031525905,0.1861964170057311,-0.09079461294329993,0.14389771068238935,-0.08062806802011786,0.059591040809989955,-0.0663538142182426,0.12123077853205334,0.23021571366849428,0.0628608892021659,0.12786939591649807,0.03910491417500206,0.22800291393359687,0.2385749802737924,0.04891386733674516,0.0664906339426564,0.07817287843241769,0.05513567025005257,-0.08732756580276285,0.1813239485658763,0.15531893058745208,-0.16800043044836166,0.06749055966690741,0.050254230539212866,-0.04996854383944951,0.03349671465221293,-0.09704559890550998,-0.060874121072536966,-0.04423922744144397,0.06898545207134438,0.1528655977550505,-0.18282501159828063,0.18812533885416544,-0.12795873121206036,-0.03939421817329461,-0.09084176646269806,0.07997124020795265,0.01865891653182124,-0.00027908013964116107,0.35471401193307295,-0.06421208277821817,0.19698359975227833,0.03829581870325886,-0.03420745626168815,0.1697502707494768,0.06779178116275587,-0.04433689577070708,-0.0011208948068198593,0.14006009151806031,0.27917941606898383,-0.13188840478391792,-0.016986640422323798,-0.15356765885795917,0.08315959072073191,0.22577324863309062,-0.018933552683556346,0.13817029760031221,-0.05839918078771465,0.08153070061738729,0.23267301046595235,0.15273843800957967,0.01767359133493287,0.09722743795539592,0.23735021802474154,0.11467381075711573,0.08838474070345148,-0.033241321119193507,0.2670519417849285,0.1838173239805296,-0.09351667370218215,0.07169103599276752,0.09773080485712887,0.2743121449549413,0.03592674772340608,-0.19715162054784455,0.1292017735556692,0.027580823784380332,0.10167228930510257,-0.042025236590610374,0.1865429845666335,0.045075414347452776,0.11951295756931553,0.21142300435843794,0.14590787616598527,0.07164549604769652,0.3488712154094926,-0.13005649733278077,0.16326905236904038,0.08951679916318855,-0.1710363314357739,-0.2520649765742126,-0.19726766581152624,0.05406330111033331,0.014748771656184835,-0.08418953140403428,0.061597173725874955,0.11834164318100641,0.17454127926493487,-0.07738967636550335,-0.049254022964501695,0.2618957350371561,0.06230513186681668,0.05451991105614031,0.07629575158770892,0.3107058722325968,-0.036991380921340564,0.16879271708658972,-0.1250507987291976,-0.0680595043171844,0.014756080137640612,0.059683399595872405,-0.027213697805718095,-0.22735480944394101,-0.06288062438662942,0.18374561549531152,0.16413880488826754,0.02687826654846259,0.026572638851763978,0.16621050246537883,0.02164226777401916,-0.2066231692492068,0.11442518138087368,-0.04509258104851514,0.09492597011486083,0.14669440850360124,0.12777217292482598,-0.11359579275081433,0.016759499779101968,-0.0701930004376628,-0.0399113684457126,0.036602788555113806,0.14118864778062862,0.1540879988808047,-0.059381862845372925,0.10300783554681177,-0.23300175636087514,-0.0026838921791317747,0.005778804933650017,-0.11861791940430576,-0.06622700873420866,0.15595807515359802,-0.05265742653691218,-0.012273997659542157,0.10920743722085086,-0.25438876658676784,-0.027022839638970085,-0.03202226642171413,-0.016093727731913265,-0.15819941828508738,-0.14984058902536995,-0.011439040803344057,-0.12011835461032422,-0.1429466943543585,-0.10931261985429427,0.06844423440909957,-0.008873847432114437,0.025610266588865983,0.06897641905558229,0.129496713763988,0.2504055890960677,-0.15200160846979816,-0.21629642881660746,0.19642494904014582,0.11150790654874172,0.13938022324109497,0.017805180425377112,0.06383636872675848,0.1380017992004737,-0.11429420472063692,0.058255731431461455,-0.1531230687235004
SCAF8,0.2772762399604225,-0.02767660317308551,1.0,0.047663782839591315,0.0669715130923867,-0.26078859181692127,0.04285100454455656,-0.17164311063672455,-0.3302180191875786,0.16842523581969457,-0.1363704317465423,0.10924328151346177,-0.08861525253213451,-0.15644268415360646,-0.23973601237008516,0.2082799704153728,0.2631387247333231,-0.20041571940955075,0.22797950034926032,-0.27186696516610087,-0.0017335561452631358,-0.016393424546131456,-0.12055777802452064,-0.03301374603407826,0.2725584068060422,0.06743135900896909,0.034034580448975005,0.06426224781630231,0.480202889659403,-0.04763502309872317,-0.11560466956333883,0.05270055284691392,0.14604112031588892,-0.05488575488196769,-0.01383014733227996,0.06780935785355097,-0.1752705531830177,-0.3023694655646077,-0.012545636051399202,-0.10631960136936064,-0.27312440368487,-0.16338261706794827,-0.0023300054017479387,0.029158138843474617,0.14372029588388557,0.02452494892987755,-0.16614167621685205,0.10509135915304223,0.0639413581775284,0.005689672515402796,-0.003426138897155129,0.08767628148666792,-0.061151973920372464,-0.1884366500162007,-0.2132748160088148,-0.04641643506379839,-0.023138836384180596,0.4192602078268021,0.08855863014441231,0.07669949186081397,0.3375367905336032,-0.235949966089625,-0.0709628105158806,0.537124039987476,-0.04175924830759225,0.28949016225493446,0.19953829399937517,0.45605070862565206,-0.13910089939928127,0.06674014873362533,-0.3227224733697706,-0.0750185988070582,-0.039575264692636836,-0.10804775052624577,0.16181336823139392,0.03028749333699299,-0.08329267576967088,0.008520530691110534,0.004440980389251028,-0.06882243232016637,0.2174820691340363,0.05935619904227632,-0.10655077384759225,-0.12014103571061535,-0.12652967927317493,-0.3008755205348945,-0.21404383703396188,0.011329091798205126,-0.22122639352568213,-0.09536647104356671,-0.1126933471598057,-0.07180112123203047,-0.038035909227866274,0.09969444800381523,0.035031821906219465,0.06674458274806137,-0.11860471933981068,0.14251712787144608,-0.002156907484788221,-0.07934449773971618,0.05444360212906673,-0.1544647982303408,-0.12853285894327737,0.04110802735940273,-0.2306605318580053,-0.025598446196431143,0.0002840531507240096,-0.13532195174669678,0.03311436229071423,0.14300330100980807,0.07673548949367093,-0.09425480818553987,-0.11939540079357039,0.03668270780885284,-0.10934963045434906,0.1035864332455358,-0.08714791755265085,0.048214022550872586,-0.07085423991316377,0.12485282507669304,0.08591777265291266,0.17964407182454217,-0.1517889079097106,0.23794560823969618,-0.08108544428235849,-0.16215164506491858,-0.13719389871357277,0.004618821867476956,-0.06903510309874168,-0.18032221263162357,0.2166434966080909,-0.04723236657371537,0.02335856114174245,0.005773141667323295,0.17036681429188077,-0.26252596959548297,0.07260160627127087,0.0931798701808049,-0.1431272733127322,0.26036864827413864,-0.03620234065725078,0.0052650891064264,0.030254922313836412,-0.23961316241856395,-0.034206566532350845,0.3203994137358864,0.2600252890549383,0.013739928600474117,-0.03944602970615835,0.4044002673338562,-0.12786092060718016,0.12093932066172909,0.02359633213408324,0.024185378705888636,-0.23351926871550782,0.23042126884539366,0.4515925328860461,0.33389027091227585,0.14823619032959004,-0.15067531057435382,0.12625942370843438,-0.176624913101287,0.0924529509349209,-0.2591879264374269,0.1679180359935096,0.19231203823849397,0.18418260213515097,0.03873174667765777,0.02439520655106009,0.15952168399132238,0.07924603727483705,0.07455627338971453,-0.17716636200903987,0.10305057357480872,0.060015189529703424,0.10962250613636383,-6.758054060042837e-05,0.07626703958757652,0.053511152487059045,0.32511140310424447,0.05403524889073902,0.04181904777711166,0.2361909435633713,0.050873302212941646,-0.15242817898378175,0.052733121122680054,0.13556391141267937,0.2702368385480744,-0.13436587805914857,0.045836637842318645,0.018654686836449323,-0.04671632408900563,-0.10880352329629947,-0.10402214298804438,-0.08173853286518058,-0.12016368155560259,-0.12539953710748805,-0.053847366257439494,0.09901226359050849,0.044511523112178784
SMOC1,0.23487841965736664,-0.018919363828639568,0.047663782839591315,1.0,-0.18165913987953153,0.11203772077893333,-0.14292182694206074,0.03271149230062009,-0.061972169933960826,-0.11685076717898486,0.28289701046135707,-0.029751323358303078,-0.01456643041459725,0.05788364536500549,-0.1568523456433933,-0.1327198278924962,0.11406504320111692,0.1621339609168541,0.1484712138540503,-0.0711106963680377,-0.14928132836254834,0.11419748744914969,-0.11980657384461837,-0.19060598707011123,-0.08774301978773058,0.11779279363747154,-0.014278502806501153,0.07950797602169513,-0.11500167647240497,-0.11558572566833786,0.23298615915147122,0.13230500070351855,-0.2054228067582519,0.04513881192380135,0.26375605776201516,-0.14240908429904606,-0.1926542285101354,0.2733351770676749,-0.016761860923248714,0.07515229425076547,-0.09931148477573229,0.3243878381643567,-0.13197104200396223,0.03730957644647615,-0.030672544592645467,-0.0450757687903906,0.1774049625823129,-0.08435835728725469,0.0036742350578158663,0.07657258422019585,-0.0837889653528074,0.09696852651973091,-0.17389591255821796,0.018288941745121065,0.17455798911143072,0.2005490225090005,-0.24541008528480504,-0.010931011624447894,-0.23244712725455188,-0.0008604486256427723,-0.10478081086036213,0.20804952558349596,-0.0872939315233276,-0.013722140733510408,-0.028843124635067312,-0.07267708861691803,-0.02800425748586743,-0.14528518870176943,0.05846509156016499,-0.04938333017110636,-0.01601799137969372,-0.11599095043266403,0.10926208048432282,-0.06060822047004044,-0.10227602141281228,-0.11431866365900045,0.003135603067774564,-0.029101335676015732,0.068444862329924,-0.15202192321461455,-0.08567808784513019,-0.1575867205433343,-0.1536399365474243,-0.023392624016180353,-0.021741481878717384,-0.120000808057757,0.07923513709056301,-0.2908956070442341,-0.12368417001619936,-0.0512107962006228,-0.0028498724412917157,0.07973411725597505,0.17513917094497894,0.37282077652045104,0.06850129593080509,-0.06748377325928422,0.11428300826431077,0.14455209483258047,0.14913396927119124,-0.051892577168003794,-0.030602199366007315,-0.029150308633779803,0.0099958326725436,-0.0733649442051265,0.3217015626181755,0.09105715194344575,-0.09520388887371072,-0.01064868521005988,0.12951281735828188,-0.04997361506989468,0.1300231594240516,0.15889621769418227,-0.077937364511398,-0.14504157573872872,0.1675174964279966,0.12153430190148674,-0.07940232975492044,0.09824428726259793,0.033863268816941586,-0.0734192033166652,0.08025045858568762,0.034987834809208244,0.09182560737448224,0.13195080864216904,0.1588964287511665,-0.057450059055116215,0.20200281512996657,-0.3143853375305266,-0.01594568854064197,0.28235167701531433,-0.06359363750920274,-0.1363749033853387,0.09904595917732924,-0.02447924519881888,-0.08520351586908427,-0.13589192977519848,-0.22492040082394432,0.12193996317269246,-0.1304475406001157,0.06867826139659748,-0.046657457893941,-0.015740044381323103,-0.13846932095171793,0.016032922714098365,-0.04414195768283523,-0.1027709824923498,-0.13338942691797215,0.0833000087229391,-0.12312771173811025,-0.16652295338939554,0.011993395251469034,-0.01474476396156021,-0.1403396716205448,0.12954025858492585,-0.163021542705787,-0.07820675149360642,0.034577564976813926,-0.025543440615635574,0.09730070714552086,-0.08340360824032889,-0.08847396105931002,0.10122771118121504,-0.11426472182495542,-0.02324113949146327,-0.0840539048761224,-0.12699694694442124,0.061985073906337736,-0.014419949727180255,-0.05927231545001062,0.14436027489414124,-0.06727802543714782,-0.0333279153562314,-0.146179711249333,-0.2763200787623262,-0.15120976659705232,-0.1393374345307736,0.00355404447588947,0.018025573066884494,0.2228839353472123,0.13057263920778206,-0.13747298583843096,-0.05668464592061089,-0.0560326142706029,-0.02453192861833036,0.0637828263013626,-0.12576551067440994,0.06857493040336668,-0.029201351813901006,-0.030898194759087883,-0.19355955640824032,-0.07302648594001118,0.16875315348537162,0.37046812728498607,-0.12174738861830621,-0.017864981174065916,0.250762670759249,-0.010035040767625125,0.1653300362994038,0.1924983850929452,0.002891277468733682
PIK3R4,-0.061391000285180984,0.1415093668241848,0.0669715130923867,-0.18165913987953153,1.0,-0.02195160063076319,-0.20153525082747334,-0.03630057993119626,0.08559622987062909,0.21397421871708144,-0.09545122298592643,0.16949234529079743,-0.08542470467746355,0.15405866231149007,-0.0662851070390963,-0.06997685285459812,-0.35996971981581527,-0.24571125289886778,-0.06837530694835985,0.22254175569994197,0.11290459142599463,0.0496107244017886,0.2886146947071832,0.1854908617169721,0.14510025538907906,-0.12750832190582304,0.12337318116956345,-0.025906531003872562,-0.02149607693203559,0.23716507741702117,-0.1697076362942247,-0.15930632924400628,0.020988216341837777,0.07985471733309531,-0.0958211694553553,0.01208860748363638,0.2653650742516299,-0.018222560467368885,0.15180893731967762,-0.05130228187710053,0.24571659855086106,-0.07815660274411933,0.061363860468727625,0.24853254287566395,-0.11570322515313759,0.06469613296404707,-0.21220815205825297,0.0007317151645686368,0.07191014161895579,-0.020931067113141927,-0.09595096693148786,-0.05210911145341045,0.151972214474685,-0.14002830175315295,-0.16104611587833878,-0.31209840705316416,0.22091491375580713,-0.1581217952227061,0.0024735490201488776,0.24935097213720564,0.11430470390850146,0.08503455054461069,0.0997366350764464,0.03192005017592928,-0.06606974522699448,-0.1204306630211684,-0.10999935742421123,0.06415673208931999,-0.058804461999701636,0.06810572051921866,-0.03416519287570237,0.18090040142169453,-0.07961604742312259,-0.12890903741965404,0.0058527254869933,0.22251884370653885,0.04952401408882081,0.25421998023621994,-0.0811073391149873,0.23876396431437985,0.0554118877773618,0.12908119163335174,0.21042584295246694,0.09268066427466225,0.1755980068741123,0.06563134196317466,-0.05764521174050424,0.005236787928267368,0.10513914149373753,0.047109415230319834,-0.07928022067246657,-0.13701270301496932,-0.11577265691583628,-0.10377213575888664,-0.1511155835461225,0.18860066492977934,0.0015966276782028042,-0.04242037261140779,-0.10609138334997577,0.12935355620325753,0.31297277071104007,-0.10111362802672973,-0.29351853591236865,0.07273822920993626,-0.12324805612722024,0.1725818570031958,0.06186197644312145,0.1115138047154145,-0.2303222577659654,0.13858058609699198,0.10474187160619007,0.15481497342370773,0.1518200330237757,-0.052973536889067765,-0.12341464960804123,0.04866301414756424,0.16407486455096507,0.10016636679840071,0.02417730844533095,0.12661888321475068,-0.131392161564258,-0.09814502187444288,0.17755525745452302,-0.19834901106015168,-0.20030966987075668,0.12421632022910413,-0.15672250566758725,0.19939641944526895,-0.01610880397376412,-0.17882132464934464,0.06748975302205225,0.17634460986611028,-0.26457791006610354,-0.09460085778675464,0.2460756534693646,0.20709036094653593,0.2548842658165555,-0.21184508745300648,0.1886416968833608,0.021098639974438657,0.15929798498920303,-0.07066857060196508,0.19274383875413315,0.12592742654733388,0.28806674413683603,-0.07705554512766839,-0.015584918589020745,0.05471044595977492,-0.0906586682775956,-0.02404327563227657,-0.1160950841014928,0.008309594371774866,0.0521443099807733,-0.054800488457389746,0.07638220073296137,0.21998428001934028,-0.12447542408301106,-0.0489281458610579,-0.07663509729062863,0.027785922494219358,0.025556462944515235,-0.08053824438152664,0.20588677595740237,-0.22447095514048884,0.09643227030312186,0.13697418661060054,0.0657433500300936,-0.05215442302648936,-0.07499118060175762,0.07788814406685446,0.11298727403693112,0.1599621991389932,0.17180269102977377,0.08970346792524733,0.16800361253684834,-0.2665389145983181,0.042905566125007476,0.1126894933228984,-0.19975599023132,-0.04881893263803593,0.18264206017562656,-0.09596789930042214,-0.07809555671077434,-0.07337365424640983,-0.27229197312993275,0.1151518017398096,0.04276208714584196,0.30227292450945015,0.060431900976444505,-0.08030281933112617,-0.04647310084797879,0.2717949484281539,-0.21168760008657245,0.11480868992780734,0.0880607754539878,-0.2996519893084749,-0.02105248135759918,-0.014899819907191537,-0.059785085096067836,0.05159072221283272
DFNA5,-0.11547826097221968,0.10714732171307931,-0.26078859181692127,0.11203772077893333,-0.02195160063076319,1.0,-0.1229254702045794,0.21885787244383131,0.24268330997069815,-0.1616249444868263,0.4069480305896618,0.0209654307954324,0.03475881157338973,0.18804523026515088,0.07943136694067017,-0.16213179699645838,-0.0974813319480216,0.06050433366660328,-0.1356107671237096,0.1128255484433278,-0.19321509851598667,0.0864605508164623,-0.14039601415424488,0.012099846454307494,-0.33614893715464206,-0.11971072522386286,-0.10693017460236508,-0.0497156443901563,-0.3124092884423772,-0.04716079860653553,0.2850742268447032,-0.04849142951906804,0.02982212780211541,-0.0721980112655965,-0.007525426879003559,-0.22295814912079068,0.08767320571752421,0.42261996002460395,0.17373468890509858,0.3281868878079324,0.3556937124242057,0.48197121119999836,0.06453595591110463,0.0038025976375148547,0.0019386473920721618,-0.009066606887436601,0.2871817577486684,0.0597547740067862,0.03960512116043257,-0.046313175192538095,0.06179363429428043,-0.06678747219311523,0.06493378352725548,0.17313204099984716,0.22665878219741384,0.04423585188483201,-0.18146733625784148,-0.2412865210662358,-0.05545323514685536,-0.053374986506740524,-0.30527207245500726,0.12085800544139537,-0.009651727457894763,-0.28858893484907616,-0.051220261733454966,-0.28779005211872744,-0.06243388852169239,-0.13511971384928906,0.14891877363979245,-0.09377545136781762,0.33283687135920864,-0.07311989180753822,0.17423561837429707,0.11670437281673175,-0.09152733680892258,0.03263405406485767,0.16730916142722044,-0.046373902660823564,0.01740939841696207,-0.1243538940982306,-0.15487471628971475,-0.12712069051208064,0.053692820169443135,0.24964149888636464,0.15850784003788232,0.0517527057524687,0.16040937061806276,0.0824861208577891,0.10265111907658561,0.2633165081781188,0.1326554458249566,0.0914003740447219,0.23574553121369918,0.12534700409704558,0.09383492842491227,0.00022785197331898728,0.3818559407404472,0.015842316686155218,0.25570417326352946,0.24312337403959114,-0.08627600015344085,0.16658161480171665,0.015486529260658044,-0.13016009390898892,0.42819417243519137,-0.07783540771914746,0.13683466916144776,-0.09923521123075894,0.05251528633161844,-0.15680902392100463,0.09130592704485573,0.22914972418277893,0.1784094262096168,0.054409662690077985,0.2514432990420543,-0.144448779830376,0.06627088800273954,-0.02917059561407203,-0.10269472994536794,-0.24150668319352406,-0.18203269720125145,0.02903881366163094,-0.02329657822059382,-0.1392830465317698,0.048492396455918,0.06912929040749852,0.42342773180829524,-0.12400004654566026,0.1579496454990811,0.37540178148511477,-0.053504687860032075,-0.11725995531558493,0.1426197734904298,-0.004878470799237916,-0.21124494712462788,0.08571326805901257,-0.16269812775257936,-0.14797645618016744,-0.10040696101688829,-0.18931723862133726,0.0014693495565279633,-0.30849969537829575,-0.021915635476651252,-0.033253083678466064,0.07955650519495952,-0.05898876409258753,-0.2665753887342222,0.13081028327907984,-0.15923443037167087,-0.2702122852734939,0.3150776374455213,0.037406180959818666,-0.1897473783671599,0.1975767224350339,0.034076472418968135,-0.32982320342478916,-0.2899507278149174,-0.2070725644489866,-0.1984533566615569,0.1929593955914752,-0.13403757039476105,0.15428855087107204,-0.008261592924964143,0.05045454493356719,-0.19103032370068174,0.06218401641755501,-0.21023634193728205,0.00024707240751582543,-0.14602698280729476,-0.002149049762436653,-0.1547174255728996,-0.1016924709702949,-0.017047352158169764,-0.11645716814307708,-0.14824812525707756,-0.12352113332641193,-0.06879716899639379,-0.2690132500621385,0.17881592072873873,-0.04885294748169078,-0.16411932813738708,0.024160838671104686,-0.1400862938727412,-0.029793327538212087,0.04604583041764308,-0.18319432011772235,-0.12532747614976494,-0.3153308016585251,0.12679113364880762,-0.14180101622568547,-0.10519178595403532,-0.010698845708690199,0.32481944144575264,-0.0061697106084824364,0.3050076683019987,0.19022376432506918,0.29889471352165836,0.11482422537326717,-0.09318200709415846,-0.025423810712259524
